booking_id,guest_id,hotel_name_raw,room_type_id,check_in,check_out,nights,rate_per_night,total_revenue,satisfaction_score,booking_channel
2496,137,AMSTERDAM AMSTEL,1,2026-05-23,2026-05-24,1,121.11,121.11,5,Corporate
2497,117,New York Bowery,3,2026-06-14,2026-06-21,7,205.06,1435.42,4,Direct
2498,246,Boston North Station,2,2026-06-11,2026-06-12,1,135.62,135.62,3,OTA
2499,126,copenhagen islands brygge,1,2026-03-15,2026-03-19,4,112.3,449.2,5,Corporate
2500,301,ROTTERDAM ,2,2025-01-25,2025-01-27,2,179.13,358.26,4,Corporate
2501,381,Amsterdam Amstel,3,2025-06-12,2025-06-14,2,219.16,438.32,2,OTA
2502,184,Paris Gare de Lyon,4,2025-12-28,2025-12-31,3,122.68,368.04,4,Corporate
2503,350,amsterdam amstel,4,2025-08-02,2025-08-04,2,91.05,182.1,4,OTA
2504,12,Rotterdam,3,2025-05-12,2025-05-14,2,241.72,483.44,5,Direct
2505,155,Paris Gare de Lyon,1,2025-02-03,2025-02-08,5,140.29,701.45,4,Corporate
2506,184, New York Bowery,4,2026-05-13,2026-05-18,5,93.27,466.35,4,Corporate
2507,270,Rotterdam,1,2026-01-19,2026-01-26,7,104.94,734.58,3,OTA
2508,301,Boston North Station,3,2025-04-11,2025-04-16,5,235.93,1179.65,5,OTA
2509,174,london bankside,1,2025-09-07,2025-09-08,1,103.5,103.5,4,Corporate
2510,53,seattle south lake union,3,2025-01-16,2025-01-23,7,192.34,1346.38,4,Corporate
2511,131,Paris Gare De Lyon,3,2026-02-21,2026-02-27,6,188.04,1128.24,5,Direct
2512,181,rotterdam,2,2026-01-13,2026-01-20,7,153.5,1074.5,3,OTA
2513,398,seattle south lake union,3,2025-11-04,2025-11-08,4,204.27,817.08,5,OTA
2514,363,rotterdam,1,2025-05-10,2025-05-12,2,104.57,209.14,3,Direct
2515,32,AMSTERDAM AMSTEL,3,2025-12-05,2025-12-08,3,191.59,574.77,2,Corporate
2516,219,london bankside,2,2025-07-22,2025-07-28,6,168.92,1013.52,5,Corporate
2517,16,new york bowery,2,2026-04-07,2026-04-11,4,159.8,639.2,2,OTA
2518,76,paris gare de lyon,4,2026-02-11,2026-02-14,3,87.88,263.64,4,OTA
2519,26,Seattle  South Lake Union,1,2025-12-14,2025-12-17,3,112.77,338.31,5,OTA
2520,96,rotterdam,1,2026-03-11,2026-03-16,5,127.03,635.15,5,Direct
2521,389, Amsterdam Amstel ,1,2025-11-05,2025-11-12,7,102.1,714.7,5,Direct
2522,349,rotterdam,4,2025-11-25,2025-12-02,7,109.28,764.96,3,OTA
2523,36,amsterdam amstel,4,2025-02-06,2025-02-11,5,122.11,610.55,3,Direct
2524,191, Amsterdam Amstel ,2,2025-03-22,2025-03-23,1,171.87,171.87,4,Direct
2525,348, New York Bowery,2,2025-08-11,2025-08-16,5,152.89,764.45,5,OTA
2526,87,Seattle  South Lake Union,1,2026-06-30,2026-07-05,5,111.06,555.3,5,Direct
2527,128,copenhagen islands brygge,3,2025-05-19,2025-05-19,0,192.7,0.0,4,Direct
2528,77,seattle south lake union,4,2025-11-11,2025-11-14,3,95.29,285.87,3,OTA
2529,123,copenhagen islands brygge,4,2025-12-02,2025-12-07,5,111.84,559.2,5,OTA
2530,340,copenhagen islands brygge,1,2025-11-10,2025-11-13,3,124.69,374.07,4,Corporate
2531,160,copenhagen islands brygge,2,2025-07-20,2025-07-25,5,177.45,887.25,5,OTA
2532,200,boston north station,4,2026-06-16,2026-06-17,1,90.13,90.13,4,OTA
2533,341,Paris Gare de Lyon,2,2025-09-30,2025-10-04,4,132.74,530.96,3,OTA
2534,199,Boston North Station,1,2025-07-28,2025-08-02,5,138.21,691.05,3,Direct
2535,169, Amsterdam Amstel ,3,2026-01-30,2026-02-05,6,237.34,1424.04,5,Corporate
2536,198,Seattle  South Lake Union,1,2025-02-25,2025-02-28,3,135.15,405.45,2,Direct
2537,309,boston north station,3,2025-08-08,2025-08-12,4,182.62,730.48,2,Direct
2538,91,boston north station,1,2025-03-04,2025-03-07,3,140.86,422.58,5,Direct
2539,128,Paris Gare de Lyon,3,2025-03-26,2025-04-01,6,213.32,1279.92,5,Direct
2540,115,London Bankside,3,2025-11-24,2025-11-25,1,217.42,217.42,4,OTA
2541,211,seattle south lake union,2,2025-07-10,2025-07-17,7,157.96,1105.72,5,OTA
2542,21,AMSTERDAM AMSTEL,1,2026-05-18,2026-05-19,1,104.69,104.69,3,Direct
2543,186,boston north station,1,2025-12-08,2025-12-15,7,98.93,692.51,2,Direct
2544,258,new york bowery,2,2025-02-15,2025-02-18,3,125.45,376.35,4,Direct
2545,72,amsterdam amstel,1,2026-02-16,2026-02-21,5,110.64,553.2,3,Direct
2546,80,Seattle South Lake Union,1,2025-10-18,2025-10-20,2,103.6,207.2,4,Direct
2547,90,Copenhagen Islands Brygge,2,2025-07-26,2025-07-30,4,148.11,592.44,,OTA
2548,174,rotterdam,2,2026-03-08,2026-03-12,4,174.82,699.28,2,Direct
2549,371,paris gare de lyon,3,2025-04-26,2025-04-25,-1,238.4,-238.4,2,Direct
2550,237, Amsterdam Amstel ,1,2025-03-14,2025-03-16,2,120.88,241.76,5,OTA
2551,187,Paris Gare de Lyon,2,2025-08-24,2025-08-31,7,137.96,965.72,4,Corporate
2552,215,Rotterdam,3,2026-04-30,2026-05-07,7,203.54,1424.78,4,OTA
2553,91,paris gare de lyon,4,2025-09-29,2025-10-03,4,115.3,461.2,4,OTA
2554,36, Amsterdam Amstel ,1,2025-11-27,2025-12-03,6,120.09,720.54,,OTA
2555,371,copenhagen islands brygge,2,2025-08-18,2025-08-22,4,138.34,553.36,4,OTA
2556,296,Amsterdam Amstel,3,2025-05-03,2025-05-07,4,190.02,760.08,,OTA
2557,383,Seattle South Lake Union,3,2026-03-28,2026-03-29,1,184.01,184.01,4,OTA
2558,230,Seattle South Lake Union,3,2026-01-25,2026-01-30,5,198.72,993.6,5,Direct
2559,397, New York Bowery,2,2025-02-01,2025-02-08,7,179.65,1257.55,4,OTA
2560,127,Copenhagen Islands Brygge,1,2026-05-15,2026-05-20,5,136.88,684.4,,OTA
2561,23,boston north station,4,2025-12-25,2025-12-31,6,109.42,656.52,4,Corporate
2562,11,rotterdam,4,2026-01-27,2026-02-03,7,107.41,751.87,5,Corporate
2563,57,paris gare de lyon,2,2026-02-25,2026-02-26,1,179.49,179.49,2,Direct
2564,379,Copenhagen Islands Brygge,1,2025-01-28,2025-02-02,5,132.45,662.25,5,Direct
2565,335,Amsterdam Amstel,4,2025-02-20,2025-02-21,1,123.3,123.3,2,OTA
2566,252,seattle south lake union,4,2025-02-20,2025-02-21,1,107.87,107.87,2,Direct
2567,332,rotterdam,4,2025-11-10,2025-11-14,4,104.15,416.6,4,Corporate
2568,86,London  Bankside,2,2025-02-07,2025-02-10,3,175.23,525.69,3,OTA
2569,375,seattle south lake union,2,2025-12-27,2025-12-28,1,144.94,144.94,5,OTA
2570,186,Seattle South Lake Union,1,2025-05-14,2025-05-20,6,129.79,778.74,5,Corporate
2571,315,new york bowery,3,2025-11-11,2025-11-13,2,198.29,396.58,5,OTA
2572,314,Amsterdam Amstel,2,2025-03-05,2025-03-11,6,139.23,835.38,4,Direct
2573,216,London  Bankside,2,2025-08-04,2025-08-07,3,127.19,381.57,3,Direct
2574,329, Amsterdam Amstel ,4,2026-06-28,2026-06-30,2,113.55,227.1,4,Corporate
2575,354,paris gare de lyon,2,2025-02-24,2025-02-26,2,140.49,280.98,5,OTA
2576,81,Paris Gare De Lyon,4,2025-07-21,2025-07-24,3,90.14,270.42,4,OTA
2577,331,london bankside,4,2026-06-07,2026-06-11,4,120.94,483.76,5,Direct
2578,167, Amsterdam Amstel ,4,2026-05-22,2026-05-28,6,117.61,705.66,5,OTA
2579,329,new york bowery,3,2025-07-31,2025-08-03,3,240.03,720.09,4,Direct
2580,81,paris gare de lyon,1,2025-10-06,2025-10-11,5,132.42,662.1,4,Corporate
2581,132,Paris Gare De Lyon,2,2025-07-24,2025-07-29,5,154.89,774.45,5,OTA
2582,205,Rotterdam,3,2025-08-22,2025-08-29,7,218.73,1531.11,4,Direct
2583,400,paris gare de lyon,4,2025-09-24,2025-09-29,5,96.08,480.4,4,Direct
2584,280,London  Bankside,4,2025-04-27,2025-04-29,2,114.48,228.96,3,Corporate
2585,52,Boston North Station,1,2025-11-29,2025-12-05,6,135.38,812.28,4,Direct
2586,352,copenhagen islands brygge,2,2026-01-29,2026-01-31,2,177.41,354.82,5,OTA
2586,352,copenhagen islands brygge,2,2026-01-29,2026-01-31,2,177.41,354.82,5,OTA
2587,119,Paris Gare de Lyon,3,2025-09-14,2025-09-21,7,223.72,1566.04,3,Direct
2588,127,london bankside,3,2025-08-23,2025-08-26,3,239.13,717.39,4,Corporate
2589,214,Amsterdam Amstel,1,2025-09-13,2025-09-18,5,141.06,705.3,4,OTA
2590,324,london bankside,1,2025-07-01,2025-07-02,1,105.31,105.31,5,Direct
2591,224, Amsterdam Amstel ,3,2025-03-29,2025-04-03,5,238.7,1193.5,3,OTA
2592,7,ROTTERDAM ,2,2026-06-15,2026-06-18,3,158.31,474.93,4,Corporate
2593,314,Seattle  South Lake Union,1,2026-01-18,2026-01-24,6,105.53,633.18,4,Corporate
2594,300,Paris Gare de Lyon,1,2025-04-16,2025-04-22,6,122.97,737.82,5,Corporate
2595,111,Amsterdam Amstel,3,2026-02-11,2026-02-16,5,213.98,1069.9,4,OTA
2595,111,Amsterdam Amstel,3,2026-02-11,2026-02-16,5,213.98,1069.9,4,OTA
2596,364,London Bankside,1,2025-04-21,2025-04-25,4,99.97,399.88,3,Corporate
2597,187,copenhagen islands brygge,3,2025-03-17,2025-03-23,6,205.13,1230.78,4,Direct
2598,53,ROTTERDAM ,4,2025-11-16,2025-11-19,3,107.42,322.26,4,OTA
2599,51,Amsterdam Amstel,2,2025-03-05,2025-03-10,5,132.74,663.7,2,OTA
2600,94,new york bowery,3,2025-01-13,2025-01-19,6,236.73,1420.38,5,Direct
2601,125,London  Bankside,2,2025-01-11,2025-01-13,2,177.21,354.42,5,OTA
2602,243,AMSTERDAM AMSTEL,4,2025-01-31,2025-02-03,3,109.03,327.09,3,Direct
2603,27,seattle south lake union,4,2026-05-14,2026-05-21,7,87.01,609.07,4,Direct
2604,19, New York Bowery,3,2025-03-16,2025-03-17,1,231.67,231.67,5,OTA
2605,177,Seattle South Lake Union,3,2025-07-07,2025-07-11,4,237.03,948.12,3,OTA
2606,386,seattle south lake union,2,2025-11-23,2025-11-29,6,155.99,935.94,3,OTA
2607,344,Copenhagen Islands Brygge,2,2026-04-16,2026-04-21,5,153.79,768.95,5,OTA
2608,119,Seattle  South Lake Union,1,2026-06-18,2026-06-23,5,123.34,616.7,4,OTA
2609,98,London  Bankside,3,2025-09-13,2025-09-16,3,224.53,673.59,5,Direct
2610,371,Rotterdam,3,2025-10-17,2025-10-23,6,216.36,1298.16,3,Direct
2611,65,copenhagen islands brygge,1,2025-09-01,2025-09-06,5,133.5,667.5,4,Corporate
2612,384,rotterdam,2,2025-06-16,2025-06-19,3,143.82,431.46,3,Corporate
2613,50,rotterdam,4,2025-08-02,2025-08-08,6,89.67,538.02,,Direct
2614,345,Rotterdam,2,2026-03-16,2026-03-18,2,144.86,289.72,4,Corporate
2615,73,new york bowery,2,2025-08-31,2025-09-03,3,173.26,519.78,3,Direct
2616,348,amsterdam amstel,2,2025-08-10,2025-08-16,6,131.33,787.98,5,OTA
2617,158,new york bowery,4,2025-11-24,2025-11-26,2,90.06,180.12,5,OTA
2618,37,Seattle South Lake Union,1,2025-11-10,2025-11-15,5,107.07,535.35,4,OTA
2619,28,Paris Gare de Lyon,4,2025-12-09,2025-12-16,7,119.27,834.89,,OTA
2620,361,amsterdam amstel,4,2025-11-01,2025-11-06,5,112.68,563.4,5,OTA
2621,130,London  Bankside,1,2025-03-31,2025-04-04,4,120.68,482.72,4,OTA
2622,324,Seattle  South Lake Union,2,2025-07-08,2025-07-15,7,156.67,1096.69,5,OTA
2623,330,Boston North Station,3,2026-05-23,2026-05-26,3,185.59,556.77,,Corporate
2624,151,Amsterdam Amstel,4,2025-01-02,2025-01-03,1,96.61,96.61,3,Corporate
2625,156,Seattle  South Lake Union,2,2025-02-18,2025-02-24,6,179.35,1076.1,4,OTA
2626,67,copenhagen islands brygge,1,2026-05-16,2026-05-20,4,101.45,405.8,3,OTA
2627,217,seattle south lake union,4,2026-03-25,2026-03-28,3,93.77,281.31,4,OTA
2628,294,London  Bankside,2,2026-04-13,2026-04-19,6,134.04,804.24,5,Corporate
2629,175,boston north station,4,2026-06-07,2026-06-14,7,110.02,770.14,3,OTA
2630,297,AMSTERDAM AMSTEL,4,2025-11-16,2025-11-22,6,94.92,569.52,4,Direct
2631,99,ROTTERDAM ,1,2025-11-30,2025-12-02,2,129.5,259.0,5,OTA
2632,94, New York Bowery,4,2025-03-25,2025-03-31,6,95.06,570.36,3,Direct
2633,28,amsterdam amstel,4,2025-03-18,2025-03-25,7,102.93,720.51,,Corporate
2634,173,ROTTERDAM ,2,2025-11-24,2025-11-27,3,167.32,501.96,3,Direct
2635,367,Paris Gare De Lyon,2,2025-04-19,2025-04-26,7,166.26,1163.82,4,Direct
2636,254, Amsterdam Amstel ,1,2025-05-08,2025-05-15,7,115.65,809.55,4,OTA
2637,12,Boston North Station,3,2026-03-14,2026-03-18,4,209.55,838.2,5,Direct
2638,255,boston north station,1,2025-09-22,2025-09-27,5,118.59,592.95,5,OTA
2639,125,amsterdam amstel,2,2025-12-01,2025-12-05,4,163.63,654.52,3,Direct
2640,193,paris gare de lyon,4,2026-06-27,2026-07-02,5,118.74,593.7,5,Direct
2641,117, Amsterdam Amstel ,1,2026-04-21,2026-04-25,4,136.4,545.6,4,OTA
2642,145,Seattle South Lake Union,1,2025-04-18,2025-04-24,6,102.17,613.02,5,OTA
2643,353,boston north station,4,2026-01-16,2026-01-17,1,90.24,90.24,4,Direct
2644,124,new york bowery,4,2025-10-05,2025-10-07,2,91.37,182.74,5,Corporate
2645,47,paris gare de lyon,2,2025-07-30,2025-07-31,1,143.81,143.81,4,Direct
2646,6,AMSTERDAM AMSTEL,4,2025-04-15,2025-04-17,2,110.19,220.38,5,OTA
2647,84,boston north station,4,2026-03-25,2026-03-31,6,94.79,568.74,3,OTA
2648,64,Copenhagen Islands Brygge,4,2025-04-22,2025-04-28,6,114.55,687.3,5,OTA
2649,141,London  Bankside,3,2025-11-19,2025-11-21,2,228.61,457.22,3,Direct
2650,274,Rotterdam,1,2025-10-04,2025-10-11,7,133.72,936.04,5,OTA
2651,190,ROTTERDAM ,2,2025-12-23,2025-12-28,5,136.57,682.85,4,OTA
2652,15, Amsterdam Amstel ,4,2025-11-20,2025-11-21,1,112.71,112.71,5,Corporate
2653,184,Boston North Station,2,2025-10-15,2025-10-21,6,152.47,914.82,5,Corporate
2654,18,Boston North Station,3,2026-03-14,2026-03-17,3,173.79,260.69,2,Direct
2655,187,seattle south lake union,2,2026-05-24,2026-05-28,4,168.75,675.0,3,Corporate
2656,299,Copenhagen Islands Brygge,1,2025-05-24,2025-05-25,1,135.0,135.0,4,Corporate
2657,102,ROTTERDAM ,4,2025-02-14,2025-02-15,1,87.8,87.8,3,Corporate
2658,74,Seattle  South Lake Union,4,2025-05-20,2025-05-23,3,119.42,358.26,5,Direct
2659,68,amsterdam amstel,3,2025-03-02,2025-03-08,6,226.76,1360.56,5,OTA
2660,80,boston north station,4,2026-01-02,2026-01-04,2,94.73,189.46,5,Corporate
2661,157,boston north station,3,2025-12-29,2026-01-05,7,208.43,1459.01,5,Direct
2662,225,Boston North Station,1,2026-06-26,2026-06-28,2,104.42,208.84,5,OTA
2663,244,Copenhagen Islands Brygge,4,2025-04-15,2025-04-19,4,116.5,466.0,5,Corporate
2664,340,copenhagen islands brygge,3,2025-04-12,2025-04-13,1,198.66,198.66,4,Corporate
2664,340,copenhagen islands brygge,3,2025-04-12,2025-04-13,1,198.66,198.66,4,Corporate
2665,68,Paris Gare De Lyon,2,2025-02-08,2025-02-12,4,141.33,565.32,4,OTA
2666,400,paris gare de lyon,4,2026-05-18,2026-05-22,4,92.44,369.76,4,OTA
2667,234, New York Bowery,2,2025-05-17,2025-05-23,6,178.66,1071.96,4,Corporate
2668,195,amsterdam amstel,1,2026-05-17,2026-05-21,4,101.05,404.2,5,OTA
2669,111,copenhagen islands brygge,4,2025-03-11,2025-03-14,3,103.6,310.8,5,Direct
2670,285,New York Bowery,4,2025-08-16,2025-08-17,1,107.1,107.1,5,OTA
2671,67,New York Bowery,4,2025-07-17,2025-07-20,3,113.7,341.1,5,OTA
2672,192,Seattle  South Lake Union,1,2026-06-23,2026-06-25,2,129.33,129.33,5,Direct
2673,81,Seattle South Lake Union,1,2026-06-19,2026-06-24,5,140.63,703.15,3,Corporate
2674,121,amsterdam amstel,2,2025-03-19,2025-03-26,7,159.61,1117.27,3,Corporate
2675,318,rotterdam,1,2025-07-22,2025-07-24,2,133.81,267.62,,Direct
2676,239,Boston North Station,3,2025-01-13,2025-01-15,2,225.61,451.22,3,Direct
2677,333,copenhagen islands brygge,3,2026-06-13,2026-06-19,6,194.64,1167.84,4,Direct
2678,172,london bankside,1,2025-10-31,2025-11-05,5,117.19,585.95,2,Corporate
2679,92,paris gare de lyon,4,2025-12-14,2025-12-15,1,90.24,90.24,,OTA
2680,24,boston north station,3,2026-02-15,2026-02-17,2,236.38,472.76,3,OTA
2681,218,Boston North Station,4,2026-04-05,2026-04-08,3,102.28,306.84,3,Direct
2682,162,ROTTERDAM ,4,2025-10-05,2025-10-10,5,114.05,570.25,2,OTA
2683,259,Boston North Station,4,2025-08-30,2025-09-05,6,105.94,635.64,3,Direct
2684,295,paris gare de lyon,2,2025-04-23,2025-04-27,4,144.91,579.64,3,Corporate
2685,8,Seattle  South Lake Union,3,2026-03-27,2026-03-28,1,206.57,206.57,2,OTA
2686,297,rotterdam,2,2026-03-19,2026-03-25,6,132.86,797.16,3,OTA
2687,398,new york bowery,4,2025-05-01,2025-05-03,2,119.36,238.72,4,OTA
2687,398,new york bowery,4,2025-05-01,2025-05-03,2,119.36,238.72,4,OTA
2688,338,rotterdam,3,2025-04-28,2025-05-01,3,223.45,670.35,2,Direct
2689,252, Amsterdam Amstel ,2,2026-02-22,2026-02-28,6,163.9,983.4,3,Corporate
2690,208, New York Bowery,3,2025-07-13,2025-07-15,2,194.53,389.06,3,OTA
2691,226,Seattle  South Lake Union,1,2026-05-26,2026-06-02,7,100.02,700.14,2,Corporate
2692,17,new york bowery,1,2025-10-12,2025-10-18,6,129.91,779.46,5,Corporate
2693,339,Seattle South Lake Union,4,2025-09-02,2025-09-07,5,102.92,514.6,4,Direct
2694,379,Boston North Station,3,2025-09-19,2025-09-22,3,203.15,609.45,4,OTA
2695,141,Boston North Station,2,2026-05-16,2026-05-21,5,138.1,690.5,4,OTA
2696,215,Seattle South Lake Union,2,2025-09-22,2025-09-28,6,129.67,778.02,3,OTA
2697,161,Paris Gare de Lyon,1,2025-01-15,2025-01-19,4,103.46,413.84,4,Direct
2698,400,boston north station,3,2026-03-06,2026-03-10,4,206.61,826.44,5,Direct
2699,4,copenhagen islands brygge,3,2025-11-20,2025-11-24,4,233.44,933.76,4,Corporate
2700,342,copenhagen islands brygge,4,2026-02-14,2026-02-17,3,112.84,338.52,5,Direct
2701,5,Rotterdam,3,2025-05-24,2025-05-29,5,195.01,975.05,4,Corporate
2702,69,Seattle  South Lake Union,4,2025-05-28,2025-06-01,4,113.64,454.56,5,OTA
2703,311,AMSTERDAM AMSTEL,2,2026-04-24,2026-05-01,7,160.98,1126.86,,Direct
2704,213,paris gare de lyon,4,2025-07-27,2025-08-01,5,91.66,458.3,5,OTA
2705,123, New York Bowery,2,2025-01-21,2025-01-22,1,131.33,131.33,5,Direct
2706,268,rotterdam,4,2025-11-24,2025-11-27,3,96.5,289.5,2,Direct
2707,130,copenhagen islands brygge,3,2026-04-11,2026-04-17,6,186.06,1116.36,5,OTA
2708,46,Seattle  South Lake Union,2,2025-12-03,2025-12-06,3,178.21,534.63,2,OTA
2709,365, New York Bowery,3,2026-03-24,2026-03-30,6,205.18,1231.08,4,Direct
2710,315,London  Bankside,1,2026-03-19,2026-03-21,2,116.61,233.22,5,OTA
2711,71,copenhagen islands brygge,4,2026-06-22,2026-06-29,7,89.94,629.58,5,Direct
2712,3,Amsterdam Amstel,2,2026-05-22,2026-05-29,7,167.3,1171.1,4,OTA
2713,339, New York Bowery,4,2025-06-12,2025-06-13,1,90.22,90.22,4,OTA
2714,375,boston north station,4,2025-06-25,2025-07-02,7,122.98,860.86,4,Direct
2715,112,copenhagen islands brygge,2,2025-08-06,2025-08-12,6,154.12,924.72,4,Corporate
2716,8,london bankside,2,2025-02-24,2025-03-02,6,142.52,855.12,3,Direct
2717,73,Paris Gare de Lyon,3,2026-06-26,2026-06-29,3,241.77,725.31,5,OTA
2718,264,New York Bowery,1,2026-04-22,2026-04-23,1,109.86,109.86,3,OTA
2718,264,New York Bowery,1,2026-04-22,2026-04-23,1,109.86,109.86,3,OTA
2719,343,Seattle South Lake Union,2,2025-08-30,2025-09-05,6,163.43,980.58,4,Direct
2720,224,new york bowery,3,2025-12-18,2025-12-21,3,175.0,525.0,4,OTA
2721,148,Boston North Station,4,2025-04-10,2025-04-12,2,100.94,201.88,3,OTA
2722,137,Paris Gare De Lyon,2,2026-04-19,2026-04-25,6,132.82,796.92,5,Direct
2723,326,Boston North Station,2,2025-02-21,2025-02-25,4,159.5,638.0,4,Corporate
2724,111,Seattle South Lake Union,1,2025-05-15,2025-05-20,5,135.79,678.95,4,Direct
2725,307,seattle south lake union,2,2026-01-07,2026-01-10,3,176.26,528.78,4,Direct
2726,18,Paris Gare de Lyon,4,2025-11-30,2025-12-05,5,85.65,428.25,5,Corporate
2727,149,copenhagen islands brygge,3,2025-08-04,2025-08-11,7,228.93,1602.51,2,Corporate
2728,238,Amsterdam Amstel,2,2025-06-19,2025-06-23,4,152.91,611.64,5,OTA
2729,164,Seattle  South Lake Union,4,2025-04-19,2025-04-20,1,93.8,93.8,4,Direct
2730,341,Amsterdam Amstel,4,2025-08-05,2025-08-11,6,98.5,591.0,2,Direct
2731,207,rotterdam,3,2026-02-28,2026-03-01,1,211.89,211.89,5,OTA
2732,113,Copenhagen Islands Brygge,2,2025-10-21,2025-10-28,7,161.16,1128.12,2,OTA
2733,152,london bankside,4,2025-07-25,2025-07-28,3,97.38,292.14,4,OTA
2734,292,seattle south lake union,4,2026-01-03,2026-01-09,6,99.22,595.32,4,Direct
2735,113, New York Bowery,4,2025-11-19,2025-11-21,2,117.53,235.06,3,OTA
2736,66,Paris Gare de Lyon,3,2025-04-05,2025-04-11,6,196.8,1180.8,4,OTA
2737,249,Paris Gare de Lyon,4,2026-02-28,2026-03-01,1,96.32,96.32,5,OTA
2738,280,Seattle South Lake Union,1,2025-08-14,2025-08-21,7,105.9,741.3,,OTA
2739,344,paris gare de lyon,2,2025-06-06,2025-06-08,2,145.63,291.26,5,OTA
2740,222,AMSTERDAM AMSTEL,3,2025-07-22,2025-07-27,5,211.36,1056.8,3,Corporate
2741,352,copenhagen islands brygge,1,2025-02-21,2025-02-25,4,111.65,446.6,2,Corporate
2742,351,new york bowery,1,2025-11-13,2025-11-15,2,120.14,240.28,4,Direct
2743,93,ROTTERDAM ,3,2026-03-14,2026-03-16,2,230.03,460.06,4,OTA
2744,126,paris gare de lyon,3,2026-02-27,2026-03-04,5,215.89,1079.45,5,Corporate
2745,349, New York Bowery,2,2025-09-17,2025-09-23,6,173.91,1043.46,2,Corporate
2746,45,boston north station,1,2026-01-23,2026-01-30,7,105.46,738.22,2,OTA
2747,87,Seattle  South Lake Union,3,2025-09-14,2025-09-19,5,189.36,946.8,3,OTA
2748,214,copenhagen islands brygge,1,2025-08-24,2025-08-30,6,100.15,600.9,3,OTA
2749,15, New York Bowery,1,2026-02-09,2026-02-14,5,109.78,548.9,4,OTA
2750,127,Seattle  South Lake Union,1,2025-04-04,2025-04-11,7,104.98,734.86,5,OTA
2751,16,Rotterdam,1,2025-06-06,2025-06-08,2,113.96,227.92,3,Direct
2752,35, New York Bowery,3,2025-01-05,2025-01-10,5,176.11,880.55,4,OTA
2753,96,copenhagen islands brygge,1,2025-04-26,2025-04-28,2,124.45,248.9,3,Direct
2754,295,rotterdam,1,2025-01-08,2025-01-08,0,126.71,0.0,4,Direct
2755,151,New York Bowery,3,2026-06-27,2026-06-29,2,186.64,373.28,5,Direct
2756,223,seattle south lake union,1,2025-04-27,2025-05-01,4,100.65,402.6,3,OTA
2757,131,Paris Gare de Lyon,1,2025-02-17,2025-02-22,5,141.32,706.6,5,OTA
2758,322,new york bowery,1,2025-07-03,2025-07-10,7,103.04,721.28,,OTA
2759,136,New York Bowery,1,2025-08-28,2025-08-30,2,130.98,261.96,5,Corporate
2760,46,amsterdam amstel,2,2025-04-25,2025-04-26,1,156.46,156.46,4,OTA
2761,348,copenhagen islands brygge,1,2025-04-14,2025-04-20,6,115.58,693.48,4,Direct
2762,307,Copenhagen Islands Brygge,1,2025-07-03,2025-07-06,3,106.33,318.99,5,Direct
2763,88,amsterdam amstel,1,2025-11-03,2025-11-04,1,133.28,133.28,3,Direct
2764,102, Amsterdam Amstel ,1,2026-06-19,2026-06-22,3,100.74,302.22,5,Corporate
2764,102, Amsterdam Amstel ,1,2026-06-19,2026-06-22,3,100.74,302.22,5,Corporate
2765,84,boston north station,3,2026-02-27,2026-03-03,4,187.69,750.76,5,OTA
2766,13,amsterdam amstel,4,2026-02-07,2026-02-10,3,117.07,351.21,3,Corporate
2767,255,Amsterdam Amstel,2,2026-03-29,2026-03-31,2,158.18,316.36,4,OTA
2768,6,New York Bowery,3,2025-04-21,2025-04-22,1,174.88,174.88,5,OTA
2769,317,Amsterdam Amstel,1,2026-01-08,2026-01-09,1,99.91,99.91,4,Corporate
2770,369,Seattle South Lake Union,1,2026-04-17,2026-04-18,1,109.94,109.94,5,OTA
2771,337, New York Bowery,1,2025-06-17,2025-06-24,7,134.26,939.82,5,Corporate
2772,278,London Bankside,1,2025-03-05,2025-03-06,1,130.93,130.93,4,Direct
2773,225,copenhagen islands brygge,4,2025-03-14,2025-03-19,5,90.41,452.05,5,Direct
2774,217,london bankside,3,2025-12-06,2025-12-07,1,206.63,206.63,5,OTA
2775,361, Amsterdam Amstel ,3,2025-08-24,2025-08-27,3,236.17,708.51,4,OTA
2776,326, Amsterdam Amstel ,2,2026-06-29,2026-07-02,3,155.99,467.97,4,Direct
